Date,Country,City,Street,Type,Subtype,Location
27 de nov. de 2025,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.572212 -25.540145)
27 de nov. de 2025,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.519204 -25.55058)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Mato Grosso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573676 -25.541133)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.571046 -25.540187)
27 de nov. de 2025,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.47918 -25.614317)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Edgard Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556525 -25.516784)
27 de nov. de 2025,BR,Foz do Iguaçu,Av. Rosa Cirilo de Castro,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.568608 -25.524652)
27 de nov. de 2025,BR,Foz do Iguaçu,Av. Pôr do Sol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.555872 -25.518868)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.537772 -25.563332)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Armindo da Silva Dantas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.530868 -25.533105)
27 de nov. de 2025,BR,Foz do Iguaçu,Av. Pôr do Sol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556604 -25.518262)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.542516 -25.576213)
27 de nov. de 2025,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.510521 -25.551065)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.537665 -25.574706)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.543648 -25.576455)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Astorga,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.51984 -25.600615)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Osasco,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.512842 -25.487666)
27 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561715 -25.522024)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541146 -25.576219)
27 de nov. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.525807 -25.463174)
27 de nov. de 2025,BR,Foz do Iguaçu,R. Rufino Vilhordo,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55818 -25.509684)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556149 -25.539489)
26 de nov. de 2025,BR,Foz do Iguaçu,R. João Goulart,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.554488 -25.514881)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557117 -25.539472)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Airton Ramos,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55386 -25.536391)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Xavantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561832 -25.539603)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575181 -25.481287)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.569635 -25.540295)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Mons. Guilherme,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.551991 -25.538638)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Mato Grosso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573675 -25.541421)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.551463 -25.512687)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Osasco,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.521826 -25.488322)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574588 -25.494117)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561453 -25.540042)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Célia Rodrigues Pinto,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.589183 -25.46807)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Edmundo de Barros,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.585166 -25.544793)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Jorge Sanwais,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.560092 -25.541998)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Eldorado,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55245 -25.501191)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Javaé,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.592792 -25.53236)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575709 -25.547224)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Mal. Deodoro da Fonseca,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.582431 -25.547818)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Naipi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.590362 -25.541994)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Javari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.555724 -25.531515)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Nelson da Cunha Jr.,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574905 -25.515755)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Guarujá,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.544312 -25.493462)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.576095 -25.537612)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561533 -25.539472)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Edgard Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556047 -25.516361)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.53932 -25.536354)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Guarujá,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.543373 -25.493313)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.533633 -25.536702)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Nilo Peçanha,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556068 -25.516683)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.544829 -25.536122)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541705 -25.536241)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Nelson da Cunha Jr.,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574966 -25.516578)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Mato Grosso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573681 -25.540236)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.570095 -25.540255)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Ático José Rorato,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.581045 -25.482971)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.587555 -25.542982)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Guarapari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.540227 -25.544444)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Marie Curie,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.572162 -25.5313)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Xavantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.56165 -25.539612)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Javier Koelbel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.571132 -25.559298)
26 de nov. de 2025,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.587564 -25.459674)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.535197 -25.53658)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561535 -25.539504)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557798 -25.566724)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Célia Rodrigues Pinto,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.58928 -25.467015)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Guarapari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.540237 -25.543438)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Bogotá,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.558391 -25.521795)
26 de nov. de 2025,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.587766 -25.461097)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Ouro Preto,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.530284 -25.494194)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Rui Barbosa,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.57463 -25.538731)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.569598 -25.547682)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Javaé,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.592277 -25.531391)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561635 -25.522132)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.571481 -25.540169)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Rui Barbosa,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.568465 -25.539032)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Nilo Peçanha,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556208 -25.516565)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Itaboraí,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.503916 -25.564705)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Itaboraí,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.502917 -25.560308)
26 de nov. de 2025,BR,Foz do Iguaçu,R. Sérgio Gasparetto,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.548591 -25.510621)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. Pôr do Sol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.550856 -25.524639)
26 de nov. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541842 -25.536237)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Mato Grosso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573683 -25.54012)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575505 -25.548971)
25 de nov. de 2025,BR,Foz do Iguaçu,Tv. Floraí,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561776 -25.477308)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Xavantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.566562 -25.539335)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575129 -25.482215)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Xavantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.567214 -25.539306)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Maceió,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.5743 -25.480706)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Maceió,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574285 -25.480715)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Henrique Alberto Pepin,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.555784 -25.543535)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561486 -25.539619)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Cel. Francisco José Ludolf Gomes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557151 -25.547167)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561378 -25.522465)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Jorge Sanwais,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.542076 -25.542572)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.546514 -25.539697)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561609 -25.522164)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.560987 -25.528348)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Osvaldo Requião,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.563164 -25.551878)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.548161 -25.53967)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Gramado,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.515894 -25.48635)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561451 -25.539993)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Guarapari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.540246 -25.542802)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574338 -25.492989)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Luiza Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.538816 -25.54338)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.559541 -25.539441)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Jorge Sanwais,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541804 -25.542585)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561599 -25.540583)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Ricieri Maran,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.508476 -25.481246)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561656 -25.522106)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.57436 -25.492071)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561563 -25.539962)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Xavantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.56575 -25.539391)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. José Maria de Brito,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.576394 -25.516987)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Osvaldo Requião,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.563158 -25.551703)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55148 -25.512709)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557955 -25.566498)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561152 -25.535139)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Ariquemes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561769 -25.490878)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Edgard Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55431 -25.514836)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. Cel. Francisco José Ludolf Gomes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557086 -25.546594)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561233 -25.534641)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.560984 -25.528176)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Guarapari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.540239 -25.54332)
25 de nov. de 2025,BR,Foz do Iguaçu,R. Almirante Barroso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.585404 -25.550289)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.563679 -25.557717)
25 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561699 -25.542016)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Mato Grosso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573682 -25.540754)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Nelson da Cunha Jr.,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574967 -25.516585)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575138 -25.482063)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Cel. Francisco José Ludolf Gomes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55715 -25.547158)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Pôr do Sol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.550842 -25.525084)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Jorge de Lima,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55739 -25.547789)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Guarapari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.540233 -25.543731)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561431 -25.537569)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561535 -25.5395)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556978 -25.49863)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.56158 -25.540258)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Guaraqueçaba,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575979 -25.476147)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Mato Grosso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573679 -25.540314)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561134 -25.534891)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561161 -25.533635)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Mato Grosso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573676 -25.541238)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Mário Filho,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.537423 -25.519973)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.553176 -25.514458)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Safira,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.570724 -25.569181)
24 de nov. de 2025,BR,Foz do Iguaçu,R. José Teles da Conceição,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.545033 -25.527121)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Beira Rio,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.593829 -25.518667)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Consuelo,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.553455 -25.504892)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561616 -25.540878)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Madalena Sotelo,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.585058 -25.470914)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561026 -25.531903)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561444 -25.539883)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55152 -25.512754)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Sérgio Gasparetto,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.552942 -25.514294)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Xavantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.563177 -25.53952)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Jorge Sanwais,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.540439 -25.542542)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Paranapanema,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.546367 -25.527143)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Silvano Gutierrez,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.511927 -25.48836)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561579 -25.522201)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Silvano Gutierrez,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.51222 -25.487779)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561534 -25.539493)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Argemiro Lemos,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.50277 -25.526165)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Cel. Francisco José Ludolf Gomes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557086 -25.546594)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557481 -25.488258)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561782 -25.521776)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Laila Osman,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.536833 -25.53662)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.576759 -25.548546)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Amazonas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561286 -25.52246)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575055 -25.478089)
24 de nov. de 2025,BR,Foz do Iguaçu,R. Itaboraí,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.504277 -25.570711)
24 de nov. de 2025,BR,Foz do Iguaçu,Av. Cel. Francisco José Ludolf Gomes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557391 -25.548311)
