Date,Country,City,Street,Type,Subtype,Location
16 de set. de 2025,BR,Foz do Iguaçu,R. Arno Mertig,JAM,,Point(-54.576148 -25.461902)
16 de set. de 2025,BR,Foz do Iguaçu,null,JAM,,Point(-54.550228 -25.510724)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Araucária,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.544498 -25.501824)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Perimetral Leste,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.526751 -25.517814)
16 de set. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.546341 -25.539701)
16 de set. de 2025,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,JAM,,Point(-54.560501 -25.540763)
16 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561182 -25.533919)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.575094 -25.51984)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,JAM,JAM_HEAVY_TRAFFIC,Point(-54.576079 -25.532197)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.574782 -25.516409)
16 de set. de 2025,BR,Foz do Iguaçu,R. Flávio Cavalieri,HAZARD,HAZARD_ON_ROAD,Point(-54.567027 -25.576123)
16 de set. de 2025,BR,Foz do Iguaçu,R. Robalo,HAZARD,HAZARD_ON_ROAD,Point(-54.583537 -25.576896)
16 de set. de 2025,BR,Foz do Iguaçu,R. Cap. Acácio Pedroso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.562147 -25.551646)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.58745 -25.541994)
16 de set. de 2025,BR,Foz do Iguaçu,R. Guaraqueçaba,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.582966 -25.477479)
16 de set. de 2025,BR,Foz do Iguaçu,R. Guariba,ACCIDENT,,Point(-54.549072 -25.49036)
16 de set. de 2025,BR,Foz do Iguaçu,null,JAM,,Point(-54.549644 -25.510606)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,JAM,,Point(-54.575357 -25.524884)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Mercosul,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.55351 -25.57308)
16 de set. de 2025,BR,Foz do Iguaçu,R. Edmundo de Barros,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.570823 -25.544891)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.575325 -25.533808)
16 de set. de 2025,BR,Foz do Iguaçu,BR-277 L,JAM,,Point(-54.530804 -25.499311)
16 de set. de 2025,BR,Foz do Iguaçu,BR-277 L,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.56547 -25.510251)
16 de set. de 2025,BR,Foz do Iguaçu,R. Consuelo,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.554282 -25.504916)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.553968 -25.515063)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.548723 -25.518928)
16 de set. de 2025,BR,Foz do Iguaçu,R. Nilo Peçanha,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556214 -25.516606)
16 de set. de 2025,BR,Foz do Iguaçu,R. Olímpico,HAZARD,HAZARD_ON_ROAD,Point(-54.538108 -25.513675)
16 de set. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.577212 -25.534419)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Mercosul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.553512 -25.573078)
16 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.533155 -25.580805)
16 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.595011 -25.509468)
16 de set. de 2025,BR,Foz do Iguaçu,Av. República Argentina,ACCIDENT,,Point(-54.583114 -25.53423)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,JAM,JAM_HEAVY_TRAFFIC,Point(-54.575879 -25.534122)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Maria Bubiak,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.528557 -25.558344)
16 de set. de 2025,BR,Foz do Iguaçu,R. Almirante Barroso,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.585184 -25.547101)
16 de set. de 2025,BR,Foz do Iguaçu,R. Itaboraí,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.508418 -25.58436)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,JAM,JAM_HEAVY_TRAFFIC,Point(-54.584079 -25.546896)
16 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.547699 -25.519914)
16 de set. de 2025,BR,Foz do Iguaçu,Av. José Maria de Brito,JAM,,Point(-54.590516 -25.51624)
16 de set. de 2025,BR,Foz do Iguaçu,R. Edgard Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556387 -25.516663)
16 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.592593 -25.508438)
16 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.510076 -25.490362)
15 de set. de 2025,BR,Foz do Iguaçu,R. Araguaia,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55953 -25.522537)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.579271 -25.546984)
15 de set. de 2025,BR,Foz do Iguaçu,R. Cobre,ACCIDENT,,Point(-54.572929 -25.57307)
15 de set. de 2025,BR,Foz do Iguaçu,Rua Major Acylino de Castro,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.569853 -25.555747)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.58749 -25.542473)
15 de set. de 2025,BR,Foz do Iguaçu,Rua Major Acylino de Castro,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.568353 -25.553895)
15 de set. de 2025,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55267 -25.553905)
15 de set. de 2025,BR,Foz do Iguaçu,R. Araguaia,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556215 -25.52212)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Cel. Francisco José Ludolf Gomes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557341 -25.547857)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Pôr do Sol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.551789 -25.522701)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.547178 -25.549217)
15 de set. de 2025,BR,Foz do Iguaçu,R. Mal. Deodoro da Fonseca,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.581663 -25.537323)
15 de set. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.586058 -25.534015)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.555986 -25.456083)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Carlos Gomes,HAZARD,HAZARD_ON_ROAD,Point(-54.58843 -25.513363)
15 de set. de 2025,BR,Foz do Iguaçu,R. das Pitangueiras,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.564677 -25.565819)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.538888 -25.502698)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.548573 -25.519065)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.515606 -25.492673)
15 de set. de 2025,BR,Foz do Iguaçu,Av. República Argentina,JAM,,Point(-54.588078 -25.533954)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Ayrton Senna,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541617 -25.550074)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.54885 -25.518812)
15 de set. de 2025,BR,Foz do Iguaçu,R. Goiatuba,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.551121 -25.489104)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Nilson Gottlieb,ROAD_CLOSED,,Point(-54.509102 -25.489638)
15 de set. de 2025,BR,Foz do Iguaçu,R. Manoel Moreira Andrion,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.547913 -25.539674)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541437 -25.535109)
15 de set. de 2025,BR,Foz do Iguaçu,R. Nelson da Cunha Jr.,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574991 -25.516888)
15 de set. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.537022 -25.568405)
15 de set. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.538568 -25.562941)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.575996 -25.541384)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Maceió,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.572742 -25.481871)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561083 -25.52982)
15 de set. de 2025,BR,Foz do Iguaçu,Av. dos Imigrantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.572027 -25.556639)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.552073 -25.515828)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.552088 -25.515815)
15 de set. de 2025,BR,Foz do Iguaçu,R. Almirante Barroso,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.585269 -25.548105)
15 de set. de 2025,BR,Foz do Iguaçu,R. Tarobá,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.588786 -25.539153)
15 de set. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.537036 -25.563759)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.520514 -25.494753)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55869 -25.519206)
15 de set. de 2025,BR,Foz do Iguaçu,R. Paranapanema,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.550473 -25.52766)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_HEAVY_TRAFFIC,Point(-54.591916 -25.507696)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,JAM,JAM_HEAVY_TRAFFIC,Point(-54.554587 -25.571516)
15 de set. de 2025,BR,Foz do Iguaçu,R. Guarapari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.540227 -25.544553)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561313 -25.522603)
15 de set. de 2025,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.56138 -25.540743)
15 de set. de 2025,BR,Foz do Iguaçu,R. Borborema,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.566013 -25.48726)
15 de set. de 2025,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.552887 -25.510646)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556824 -25.501109)
15 de set. de 2025,BR,Foz do Iguaçu,R. Nereu Ramos,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.558992 -25.518384)
15 de set. de 2025,BR,Foz do Iguaçu,R. Henrique Alberto Pepin,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.553561 -25.54358)
15 de set. de 2025,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.550519 -25.510759)
15 de set. de 2025,BR,Foz do Iguaçu,R. Naipi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.590361 -25.541975)
15 de set. de 2025,BR,Foz do Iguaçu,R. Sérgio Gasparetto,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.552866 -25.514225)
15 de set. de 2025,BR,Foz do Iguaçu,R. Bogotá,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55849 -25.521216)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277,JAM,JAM_HEAVY_TRAFFIC,Point(-54.599324 -25.509512)
15 de set. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.543246 -25.576271)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561183 -25.533944)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_ROAD,Point(-54.51713 -25.462278)
15 de set. de 2025,BR,Foz do Iguaçu,R. Cláudio Coutinho,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.536198 -25.51892)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.574678 -25.514697)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.546704 -25.45892)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Safira,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.56632 -25.569228)
15 de set. de 2025,BR,Foz do Iguaçu,R. Rui Barbosa,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.57331 -25.538778)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,JAM,,Point(-54.574485 -25.503038)
15 de set. de 2025,BR,Foz do Iguaçu,R. Otto Ernesto Gottlieb,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.566763 -25.539609)
15 de set. de 2025,BR,Foz do Iguaçu,R. Rui Barbosa,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.567915 -25.539127)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.531925 -25.461608)
15 de set. de 2025,BR,Foz do Iguaçu,Av. dos Imigrantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.571712 -25.556643)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,JAM,JAM_HEAVY_TRAFFIC,Point(-54.543975 -25.577062)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.521101 -25.461991)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.555321 -25.570451)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.596062 -25.509458)
15 de set. de 2025,BR,Foz do Iguaçu,Av. dos Imigrantes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575313 -25.556563)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.574354 -25.510733)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Sílvio Américo Sasdelli,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574491 -25.49512)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.523809 -25.461815)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.584536 -25.546891)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_HEAVY_TRAFFIC,Point(-54.516053 -25.492861)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Pôr do Sol,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.552766 -25.521812)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.554454 -25.57171)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD,Point(-54.587593 -25.541882)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561337 -25.522546)
15 de set. de 2025,BR,Foz do Iguaçu,R. Brasília,JAM,,Point(-54.558412 -25.513345)
15 de set. de 2025,BR,Foz do Iguaçu,R. Borborema,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.567796 -25.485596)
15 de set. de 2025,BR,Foz do Iguaçu,R. Cláudio Coutinho,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.536988 -25.51964)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.547565 -25.520045)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541423 -25.531497)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.587553 -25.542972)
15 de set. de 2025,BR,Foz do Iguaçu,R. Quintino Bocaiúva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.589683 -25.542681)
15 de set. de 2025,BR,Foz do Iguaçu,R. Cobre,HAZARD,HAZARD_ON_ROAD,Point(-54.572929 -25.57307)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Sílvio Américo Sasdelli,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574759 -25.495112)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561437 -25.539755)
15 de set. de 2025,BR,Foz do Iguaçu,R. Cobre,JAM,,Point(-54.57295 -25.57307)
15 de set. de 2025,BR,Foz do Iguaçu,R. Javaé,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.592754 -25.532412)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561013 -25.530686)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_HEAVY_TRAFFIC,Point(-54.544804 -25.506949)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.56618 -25.525862)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.555107 -25.570761)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.537415 -25.502184)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.56133 -25.535836)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574319 -25.493899)
15 de set. de 2025,BR,Foz do Iguaçu,R. Osasco,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.515086 -25.487779)
15 de set. de 2025,BR,Foz do Iguaçu,R. Marta Freiertag,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.551907 -25.538194)
15 de set. de 2025,BR,Foz do Iguaçu,R. Angatuba,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.530043 -25.473464)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,JAM,,Point(-54.52836 -25.581524)
15 de set. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.536992 -25.565019)
15 de set. de 2025,BR,Foz do Iguaçu,R. Belarmino de Mendonça,HAZARD,HAZARD_ON_ROAD,Point(-54.587588 -25.548152)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Paraná,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.575368 -25.525026)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.587533 -25.542858)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,JAM,JAM_HEAVY_TRAFFIC,Point(-54.554304 -25.571927)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.549871 -25.517868)
15 de set. de 2025,BR,Foz do Iguaçu,R. Cláudio Coutinho,HAZARD,HAZARD_ON_ROAD,Point(-54.541959 -25.52419)
15 de set. de 2025,BR,Foz do Iguaçu,Av. João Paulo II,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.561447 -25.53993)
15 de set. de 2025,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541292 -25.536258)
15 de set. de 2025,BR,Foz do Iguaçu,Av. República Argentina,JAM,,Point(-54.575545 -25.534504)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.5794 -25.547113)
15 de set. de 2025,BR,Foz do Iguaçu,R. Edmundo de Barros,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574428 -25.545019)
15 de set. de 2025,BR,Foz do Iguaçu,R. Sérgio Gasparetto,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.553023 -25.514384)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.516808 -25.493177)
15 de set. de 2025,BR,Foz do Iguaçu,R. José Maria Tavares,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.572503 -25.531274)
15 de set. de 2025,BR,Foz do Iguaçu,R. do Semeador,JAM,JAM_HEAVY_TRAFFIC,Point(-54.553287 -25.550501)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Brasil,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.58672 -25.548049)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Mário Filho,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.534043 -25.531092)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Tancredo Neves,JAM,JAM_HEAVY_TRAFFIC,Point(-54.5846 -25.506813)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541441 -25.530082)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Gen. Meira,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.580057 -25.554367)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.542773 -25.524777)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Maceió,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.571521 -25.482909)
15 de set. de 2025,BR,Foz do Iguaçu,null,JAM,JAM_HEAVY_TRAFFIC,Point(-54.517104 -25.590457)
15 de set. de 2025,BR,Foz do Iguaçu,R. Tarobá,JAM,JAM_HEAVY_TRAFFIC,Point(-54.588367 -25.53408)
15 de set. de 2025,BR,Foz do Iguaçu,BR-277 / Cascavel / Porto Seco,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.570963 -25.510134)
15 de set. de 2025,BR,Foz do Iguaçu,R. Araguaia,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557184 -25.52223)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jules Rimet,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.541429 -25.533932)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.581878 -25.546923)
15 de set. de 2025,BR,Foz do Iguaçu,R. Amazonas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.56033 -25.522351)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_ON_ROAD,Point(-54.52804 -25.463172)
15 de set. de 2025,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,ROAD_CLOSED,,Point(-54.585954 -25.523723)
15 de set. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.542197 -25.576214)
15 de set. de 2025,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.554148 -25.572154)
15 de set. de 2025,BR,Foz do Iguaçu,R. Francisco Fogaça do Nascimento,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.537048 -25.570095)
